Spec., Epochs, Batch Size, Learning Rate, No. of Clauses, No. of Inputs, No. of Outputs, No. of Counter Example Loops, Skolem Function Vector, Result, Time, Final Loss, Loss Drop, Accuracy
sample5.v, 2, 1, 0.5, 1, 2, 3, 0, (i1 | i2); (i1 | i2 | ~i1 | ~i2); (i2 | ~i1), Valid, 0.5996010303497314, 0.3575234014095132, 0.3107187812309321, 1.0
sample5.v, 2, 1, 0.5, 1, 2, 3, 0, (i1 | i2); (i1 | i2 | ~i1 | ~i2); (i2 | ~i1), Valid, 0.6120924949645996, 0.27957162888431364, 0.3508493585303928, 1.0
sample5.v, 3, 1, 0.5, 1, 2, 3, 0, (i1 | i2); (i1 | i2 | ~i1 | ~i2); (i2 | ~i1), Valid, 0.7531430721282959, 0.023856225401417266, 0.6008314255625535, 1.0
sample5.v, 3, 1, 0.5, 1, 2, 3, 0, (i1 | i2); (i1 | i2 | ~i1 | ~i2); (i2 | ~i1), Valid, 0.7776505947113037, 0.026233947451402968, 0.605878087014929, 1.0
sample6.v, 5, 1, 0.5, 2, 2, 3, 0, (i0 | i1 | ~i0 | ~i1); (i0 | i1); (~i0) & (~i1), Valid, 0.9584987163543701, 0.13393381424046774, 0.687416493259686, 1.0
sample6.v, 4, 1, 0.5, 2, 2, 3, 0, (i0 | i1 | ~i0 | ~i1); (i0 | i1); (~i0) & (~i1), Valid, 0.8237025737762451, 0.1776048402707972, 0.6209477274530071, 1.0
sample6.v, 4, 1, 0.5, 2, 2, 3, 0, (i0 | i1 | ~i0 | ~i1); (i0 | i1); (~i0) & (~i1), Valid, 0.7797067165374756, 0.1896692701226922, 0.6534540564541628, 1.0
sample6.v, 5, 1, 0.5, 2, 2, 3, 0, (i0 | i1 | ~i0 | ~i1); (i0 | i1); (~i0) & (~i1), Valid, 0.9934952259063721, 0.19547748246966543, 0.6602072877303822, 1.0
sample6.v, 3, 1, 0.5, 2, 2, 3, 0, (i0 | i1 | ~i0 | ~i1); (i0 | i1); (~i0) & (~i1), Valid, 0.7655441761016846, 0.2509375194779521, 0.6008956795563625, 1.0
sample6.v, 5, 1, 0.5, 2, 2, 3, 0, (i0 | i1 | ~i0 | ~i1); (i0 | i1); (~i0) & (~i1), Valid, 1.0053746700286865, 0.18802394051658144, 0.6963613300031481, 1.0
sample6.v, 7, 1, 0.5, 2, 2, 3, 0, (i0 | i1 | ~i0 | ~i1); (i0 | i1); (~i0) & (~i1), Valid, 1.1109771728515625, 0.15630729106547547, 0.6966463642637172, 1.0
sample6.v, 5, 1, 0.5, 2, 2, 3, 0, (i0 | i1 | ~i0 | ~i1); (i0 | i1); (~i0) & (~i1), Valid, 0.8858165740966797, 0.20680634973123577, 0.5635271292084226, 1.0
sample6.v, 8, 1, 0.5, 2, 2, 3, 0, (i0 | i1 | ~i0 | ~i1); (i0 | i1 | ~i0) & (i0 | i1); (~i0) & (~i1), Valid, 1.099381446838379, 0.17157542316460692, 0.7199855984731685, 1.0
sample6.v, 4, 1, 0.5, 2, 2, 3, 0, (i0 | i1 | ~i0 | ~i1); (i0 | i1); (~i0) & (~i1), Valid, 0.7752900123596191, 0.11588845214386892, 0.7325812809584218, 1.0
sample7.v, 210, 4, 0.5, 20, 4, 9, 0, (i0 | i4 | i5 | i6 | ~i0 | ~i4 | ~i5) & (i0 | ~i4 | ~i5 | ~i6) & (i4 | i5 | i6 | ~i0 | ~i4 | ~i5 | ~i6) & (i4 | i5 | i6 | ~i0 | ~i4 | ~i6) & (i4 | i5 | i6 | ~i0 | ~i4) & (i4 | i5 | i6 | ~i0 | ~i5 | ~i6) & (i4 | i5 | i6 | ~i0 | ~i5) & (i4 | i5 | i6 | ~i0 | ~i6) & (i4 | i5 | i6 | ~i0) & (i4 | i5 | i6) & (i4 | i6 | ~i0 | ~i5) & (i4 | i6 | ~i0) & (i4 | ~i0) & (i6 | ~i0); (i0 | i4 | i5 | i6 | ~i0 | ~i4 | ~i5 | ~i6); (i0 | i4 | i5 | i6) & (i0 | i4 | i6) & (i0 | i4) & (i0 | i5 | i6) & (i0 | i6) & (i4 | i5 | i6) & (i4 | i5) & (i4 | i6) & (i5 | i6); (i0 | i4 | i5 | i6 | ~i0 | ~i4 | ~i5 | ~i6) & (i0 | i4 | i5 | i6 | ~i0 | ~i4 | ~i6) & (i0 | i4 | i5 | i6 | ~i4 | ~i5 | ~i6) & (i0 | i4 | i5 | i6 | ~i4 | ~i6) & (i0 | i4 | i6 | ~i0 | ~i4 | ~i5 | ~i6) & (i0 | i5) & (~i0 | ~i5); (i0 | i4 | i5 | i6 | ~i0 | ~i4 | ~i5 | ~i6) & (i0 | i4 | i6 | ~i0 | ~i4 | ~i5 | ~i6) & (i0 | i4 | i6) & (i0 | ~i4 | ~i6) & (i4 | i5 | i6 | ~i0 | ~i4 | ~i5 | ~i6) & (i4 | i5 | i6) & (i4 | ~i0 | ~i5 | ~i6) & (i5 | ~i0 | ~i4 | ~i6) & (i6 | ~i0 | ~i4 | ~i5); (i0 | i4 | i5 | i6 | ~i0 | ~i4 | ~i5 | ~i6) & (i0 | i4 | i5 | i6 | ~i4 | ~i5 | ~i6) & (i0 | i4 | i5 | i6 | ~i4 | ~i6) & (i0 | i4 | i5 | ~i6) & (i0 | i4 | i6 | ~i5) & (i0 | i4 | ~i6) & (i0 | i5 | i6 | ~i0 | ~i4 | ~i6) & (i0 | i5 | i6 | ~i4 | ~i6) & (i0 | i5 | i6 | ~i4) & (i0 | i5 | ~i4 | ~i6) & (i0 | i5 | ~i4) & (i0 | i6 | ~i5) & (~i0 | ~i4 | ~i6); (i0 | i4 | i5 | i6 | ~i0 | ~i4 | ~i5 | ~i6) & (i0 | i4 | i5 | i6 | ~i0 | ~i4 | ~i6) & (i0 | i4 | i5 | i6 | ~i0 | ~i5 | ~i6) & (i0 | i4 | i5 | i6 | ~i0 | ~i6) & (i0 | i4 | i5 | i6 | ~i4 | ~i5 | ~i6) & (i0 | i4 | i5 | i6 | ~i4 | ~i6) & (i0 | i4 | i5 | i6 | ~i6) & (i0 | i4 | i5 | ~i0 | ~i4 | ~i5 | ~i6) & (i0 | i4 | i5 | ~i4 | ~i5 | ~i6) & (i0 | i4 | i5 | ~i4 | ~i6) & (i0 | i4 | i5) & (i0 | i5 | ~i6); (i0 | i4 | i5 | i6 | ~i0 | ~i5 | ~i6) & (i0 | i4 | i5 | ~i0 | ~i6) & (i0 | i4 | i5 | ~i6) & (i0 | i4 | ~i0) & (i0 | i5 | ~i6) & (i4 | i5 | ~i5) & (i4 | i6 | ~i6) & (i4 | ~i0 | ~i6) & (i4); (i0 | i4 | i5 | i6 | ~i0 | ~i4 | ~i5 | ~i6) & (i0 | i4 | i5 | i6 | ~i0 | ~i4 | ~i6) & (i0 | i4 | i5 | i6 | ~i0 | ~i6) & (i0 | i4 | i5 | i6 | ~i0) & (i0 | i4 | i5 | i6 | ~i4 | ~i5 | ~i6) & (i0 | i4 | i5 | i6 | ~i6) & (i0 | i4 | i5 | ~i0 | ~i6) & (i0 | i4 | i5 | ~i4 | ~i6) & (i0 | i4 | i5 | ~i6) & (i0 | i5 | ~i6) & (i4 | i5 | i6 | ~i0) & (i4 | i5), Valid, 30.23354721069336, 0.011464552993151, 1.2800077935421879, 1.0
sample7.v, 136, 4, 0.5, 20, 4, 9, 0, (i0 | i4 | i5 | i6 | ~i0 | ~i4 | ~i5) & (i0 | ~i4 | ~i5 | ~i6) & (i4 | i5 | i6 | ~i0 | ~i5) & (i4 | i5 | i6 | ~i0) & (i4 | i5 | i6) & (i4 | i6 | ~i0 | ~i5) & (i4 | i6 | ~i0) & (i4 | ~i0) & (i6 | ~i0); (i0 | i4 | i5 | i6 | ~i0 | ~i4 | ~i5 | ~i6); (i0 | i4 | i5 | i6) & (i0 | i4 | i5) & (i0 | i4 | i6) & (i0 | i4) & (i0 | i5 | i6) & (i0 | i6) & (i4 | i5 | i6) & (i4 | i5) & (i4 | i6) & (i5 | i6); (i0 | i4 | i5 | i6 | ~i0 | ~i4 | ~i5 | ~i6) & (i0 | i4 | i5 | i6 | ~i0 | ~i4 | ~i6) & (i0 | i4 | i5 | i6 | ~i4 | ~i5 | ~i6) & (i0 | i4 | i5 | ~i4 | ~i6) & (i0 | i4 | i6 | ~i0 | ~i4 | ~i5 | ~i6) & (i0 | i4 | i6 | ~i0 | ~i4 | ~i5) & (i0 | i5 | ~i4 | ~i6) & (i0 | i5) & (i4 | i5 | i6 | ~i0 | ~i4 | ~i5 | ~i6) & (i4 | ~i0 | ~i4 | ~i5 | ~i6) & (i4 | ~i0 | ~i5) & (~i0 | ~i4 | ~i5) & (~i0 | ~i5); (i0 | i4 | i5 | i6 | ~i0 | ~i4 | ~i5 | ~i6) & (i0 | i4 | i5 | i6 | ~i5 | ~i6) & (i0 | i4 | i5 | ~i0 | ~i4 | ~i5 | ~i6) & (i0 | i4 | i6 | ~i0 | ~i4 | ~i5 | ~i6) & (i0 | i4 | i6 | ~i0 | ~i5 | ~i6) & (i0 | i4 | i6 | ~i5) & (i0 | ~i4 | ~i5 | ~i6) & (i4 | i5 | i6 | ~i0 | ~i4 | ~i5 | ~i6) & (i4 | i5 | i6) & (i4 | ~i0 | ~i5 | ~i6) & (i5 | ~i4 | ~i6) & (i6 | ~i0 | ~i4 | ~i5); (i0 | i4 | i5 | ~i6) & (i0 | i4 | i6 | ~i4 | ~i5 | ~i6) & (i0 | i4 | ~i5) & (i0 | i5 | i6 | ~i4 | ~i5 | ~i6) & (i0 | i5 | i6 | ~i4) & (i0 | i5 | ~i4 | ~i5 | ~i6) & (i0 | i5 | ~i4 | ~i6) & (i0 | i5 | ~i4) & (i0 | i6 | ~i4 | ~i5 | ~i6) & (i0 | i6 | ~i4 | ~i5) & (i0 | i6 | ~i5) & (i5 | ~i0 | ~i4 | ~i6) & (~i0 | ~i4 | ~i6); (i0 | i4 | i5 | i6 | ~i0 | ~i4 | ~i5 | ~i6) & (i0 | i4 | i5 | i6 | ~i0 | ~i4 | ~i6) & (i0 | i4 | i5 | i6 | ~i4 | ~i5 | ~i6) & (i0 | i4 | i5 | i6 | ~i6) & (i0 | i4 | i5 | i6) & (i0 | i4 | i5 | ~i4 | ~i6) & (i0 | i4 | i5 | ~i6) & (i0 | i4 | i5) & (i0 | i5 | ~i6); (i0 | i4 | i5 | i6 | ~i0 | ~i6) & (i0 | i4 | i5 | ~i0 | ~i5 | ~i6) & (i0 | i4 | i5 | ~i6) & (i0 | i4 | ~i6) & (i0 | i5 | ~i6) & (i4 | i5 | i6 | ~i0 | ~i6) & (i4 | i5) & (i4 | ~i6) & (i4); (i0 | i4 | i5 | i6 | ~i0 | ~i4 | ~i6) & (i0 | i4 | i5 | i6 | ~i0 | ~i6) & (i0 | i4 | i5 | i6 | ~i4 | ~i6) & (i0 | i4 | i5 | i6 | ~i5 | ~i6) & (i0 | i4 | i5 | i6 | ~i6) & (i0 | i4 | i5 | ~i0 | ~i4 | ~i6) & (i0 | i4 | i5 | ~i0 | ~i6) & (i0 | i4 | i5 | ~i6) & (i0 | i5 | ~i6) & (i4 | i5 | i6 | ~i0 | ~i6) & (i4 | i5), Valid, 18.139878273010254, 0.025700583091644212, 1.276662652228999, 1.0
sample7.v, 197, 4, 0.5, 20, 4, 9, 0, (i0 | i4 | i5 | i6 | ~i0 | ~i4 | ~i5 | ~i6) & (i0 | ~i4 | ~i5 | ~i6) & (i4 | i5 | i6 | ~i0 | ~i5 | ~i6) & (i4 | i5 | i6 | ~i0 | ~i5) & (i4 | i5 | i6 | ~i0) & (i4 | i5 | i6) & (i4 | i6 | ~i0 | ~i5) & (i4 | ~i0) & (i6 | ~i0); (i0 | i4 | i5 | i6 | ~i0 | ~i4 | ~i5 | ~i6); (i0 | i4 | i5 | i6) & (i0 | i4) & (i0 | i6) & (i4 | i5 | i6) & (i4 | i5) & (i4 | i6) & (i5 | i6); (i0 | i4 | i5 | i6 | ~i0 | ~i4 | ~i5 | ~i6) & (i0 | i4 | i5 | i6 | ~i4 | ~i6) & (i0 | i4 | i5 | ~i4 | ~i6) & (i0 | i5) & (i4 | i6 | ~i0 | ~i5 | ~i6) & (i6 | ~i0 | ~i4 | ~i5 | ~i6) & (~i0 | ~i5); (i0 | i4 | i5 | i6 | ~i0 | ~i4 | ~i5 | ~i6) & (i0 | i4 | i6) & (i0 | i5 | ~i0 | ~i4 | ~i6) & (i0 | ~i4 | ~i6) & (i4 | i5 | i6 | ~i0 | ~i4 | ~i5 | ~i6) & (i4 | i5 | i6) & (i4 | i6 | ~i0 | ~i4 | ~i5) & (i4 | ~i0 | ~i5 | ~i6) & (i5 | ~i4 | ~i6) & (i6 | ~i0 | ~i4 | ~i5); (i0 | i4 | i5 | i6 | ~i0 | ~i4 | ~i6) & (i0 | i4 | i5 | i6 | ~i4 | ~i5 | ~i6) & (i0 | i4 | i5 | i6 | ~i4 | ~i6) & (i0 | i4 | i5 | ~i6) & (i0 | i4 | ~i6) & (i0 | i5 | i6 | ~i0 | ~i4 | ~i5 | ~i6) & (i0 | i5 | i6 | ~i4 | ~i5 | ~i6) & (i0 | i5 | i6 | ~i4 | ~i6) & (i0 | i5 | i6 | ~i4) & (i0 | i5 | ~i0 | ~i4 | ~i5 | ~i6) & (i0 | i5 | ~i4 | ~i6) & (i0 | i5 | ~i4) & (i0 | i5 | ~i6) & (i0 | i6 | ~i5) & (~i0 | ~i4 | ~i6); (i0 | i4 | i5 | i6 | ~i0 | ~i4 | ~i5 | ~i6) & (i0 | i4 | i5 | i6 | ~i0 | ~i4 | ~i6) & (i0 | i4 | i5 | i6 | ~i0 | ~i6) & (i0 | i4 | i5 | i6 | ~i4 | ~i5 | ~i6) & (i0 | i4 | i5 | i6 | ~i4 | ~i6) & (i0 | i4 | i5 | i6 | ~i6) & (i0 | i4 | i5 | ~i4 | ~i6) & (i0 | i4 | i5 | ~i6) & (i0 | i4 | i5) & (i0 | i5 | ~i6); (i0 | i4 | i5 | i6 | ~i5 | ~i6) & (i0 | i4 | i5 | ~i6) & (i0 | i4 | i5) & (i0 | i4 | ~i6) & (i0 | i5 | ~i6) & (i4 | i5 | i6 | ~i0 | ~i5 | ~i6) & (i4 | i5 | i6 | ~i6) & (i4 | i6 | ~i6) & (i4); (i0 | i4 | i5 | i6 | ~i0 | ~i4 | ~i5 | ~i6) & (i0 | i4 | i5 | i6 | ~i0 | ~i5 | ~i6) & (i0 | i4 | i5 | i6 | ~i0 | ~i6) & (i0 | i4 | i5 | i6 | ~i0) & (i0 | i4 | i5 | i6 | ~i5 | ~i6) & (i0 | i4 | i5 | i6 | ~i6) & (i0 | i4 | i5 | ~i0 | ~i4 | ~i6) & (i0 | i4 | i5 | ~i0 | ~i5 | ~i6) & (i0 | i4 | i5 | ~i0 | ~i6) & (i0 | i4 | i5 | ~i6) & (i0 | i5 | ~i6) & (i4 | i5), Valid, 27.79235553741455, 0.011009236092518195, 1.273707538777506, 1.0
sample7.v, 127, 4, 0.5, 20, 4, 9, 0, (i0 | i4 | i5 | i6 | ~i0 | ~i4 | ~i5 | ~i6) & (i0 | ~i4 | ~i5 | ~i6) & (i4 | i5 | i6 | ~i0 | ~i4 | ~i5 | ~i6) & (i4 | i5 | i6 | ~i0 | ~i5) & (i4 | i5 | i6 | ~i0) & (i4 | i5 | i6) & (i4 | i6 | ~i0) & (i4 | ~i0) & (i6 | ~i0); (i0 | i4 | i5 | i6 | ~i0 | ~i4 | ~i5 | ~i6); (i0 | i4 | i5 | i6 | ~i5) & (i0 | i4 | i5 | i6) & (i0 | i4 | i5) & (i0 | i4) & (i0 | i5 | i6) & (i0 | i6) & (i4 | i5 | i6) & (i4 | i5) & (i4 | i6) & (i5 | i6 | ~i0) & (i5 | i6); (i0 | i4 | i5 | i6 | ~i0 | ~i4 | ~i5 | ~i6) & (i0 | i4 | i5 | i6 | ~i0 | ~i4 | ~i6) & (i0 | i4 | i5 | i6 | ~i4 | ~i6) & (i0 | i4 | i5 | ~i4 | ~i6) & (i0 | i5) & (i4 | i6 | ~i0 | ~i4 | ~i5 | ~i6) & (i4 | ~i0 | ~i4 | ~i5 | ~i6) & (~i0 | ~i5); (i0 | i4 | i5 | i6 | ~i0 | ~i4 | ~i5 | ~i6) & (i0 | i4 | i5 | i6 | ~i0 | ~i4 | ~i5) & (i0 | i4 | i5 | ~i0 | ~i5 | ~i6) & (i0 | i4 | i6) & (i0 | ~i4 | ~i6) & (i4 | i5 | i6 | ~i0 | ~i4 | ~i5 | ~i6) & (i4 | i5 | i6 | ~i0) & (i4 | i5 | ~i0 | ~i4 | ~i5 | ~i6) & (i4 | i5 | ~i0 | ~i5 | ~i6) & (i4 | ~i0 | ~i5 | ~i6) & (i5 | ~i4 | ~i6) & (i6 | ~i0 | ~i4 | ~i5); (i0 | i4 | i5 | i6 | ~i0 | ~i4 | ~i5 | ~i6) & (i0 | i4 | i5 | i6 | ~i4 | ~i5) & (i0 | i4 | i5 | ~i0 | ~i4 | ~i6) & (i0 | i4 | i6 | ~i0 | ~i5 | ~i6) & (i0 | i4 | i6 | ~i5) & (i0 | i4 | ~i5) & (i0 | i4 | ~i6) & (i0 | i5 | ~i4 | ~i5 | ~i6) & (i0 | i5 | ~i4 | ~i6) & (i0 | i5 | ~i6) & (i0 | i6 | ~i4) & (i5 | ~i0 | ~i4 | ~i6) & (~i0 | ~i4 | ~i6); (i0 | i4 | i5 | i6 | ~i0 | ~i4 | ~i5 | ~i6) & (i0 | i4 | i5 | i6 | ~i0 | ~i4 | ~i6) & (i0 | i4 | i5 | i6 | ~i0 | ~i5 | ~i6) & (i0 | i4 | i5 | i6 | ~i4 | ~i5 | ~i6) & (i0 | i4 | i5 | i6 | ~i4 | ~i6) & (i0 | i4 | i5 | i6 | ~i5 | ~i6) & (i0 | i4 | i5 | ~i6) & (i0 | i4 | i5) & (i0 | i5 | ~i4 | ~i6) & (i0 | i5 | ~i6); (i0 | i4 | i5 | ~i6) & (i0 | i4 | i5) & (i0 | i4) & (i0 | i5 | ~i6) & (i4 | i5 | ~i6) & (i4 | i5) & (i4 | ~i5) & (i4); (i0 | i4 | i5 | i6 | ~i0 | ~i4 | ~i5 | ~i6) & (i0 | i4 | i5 | i6 | ~i0 | ~i6) & (i0 | i4 | i5 | i6 | ~i4 | ~i5 | ~i6) & (i0 | i4 | i5 | ~i0 | ~i4 | ~i6) & (i0 | i4 | i5 | ~i0 | ~i6) & (i0 | i4 | i5 | ~i6) & (i0 | i5 | ~i6) & (i4 | i5 | ~i6) & (i4 | i5), Valid, 16.56879210472107, 0.01587136732820542, 1.2790371364801514, 1.0
sample7.v, 401, 4, 0.5, 20, 4, 9, 0, (i0 | i4 | i5 | i6 | ~i0 | ~i4 | ~i5 | ~i6) & (i0 | i4 | i5 | i6 | ~i0 | ~i5) & (i0 | ~i4 | ~i5 | ~i6) & (i4 | i5 | i6 | ~i0 | ~i4 | ~i5 | ~i6) & (i4 | i5 | i6 | ~i0 | ~i5) & (i4 | i5 | i6 | ~i0) & (i4 | i5 | i6) & (i4 | i6 | ~i0) & (i4 | ~i0) & (i6 | ~i0); (i0 | i4 | i5 | i6 | ~i0 | ~i4 | ~i5 | ~i6); (i0 | i4 | i5 | i6) & (i0 | i4 | i6) & (i0 | i4) & (i0 | i6) & (i4 | i5 | i6) & (i4 | i5) & (i4 | i6) & (i5 | i6); (i0 | i4 | i5 | i6 | ~i0 | ~i4 | ~i5 | ~i6) & (i0 | i4 | i5 | i6 | ~i0 | ~i4 | ~i6) & (i0 | i4 | i5 | i6 | ~i4 | ~i6) & (i0 | i4 | i5 | ~i4 | ~i6) & (i0 | i4 | i6 | ~i0 | ~i4 | ~i5 | ~i6) & (i0 | i5 | ~i6) & (i0 | i5) & (i4 | i5 | i6 | ~i0 | ~i4 | ~i5 | ~i6) & (i4 | i6 | ~i0 | ~i4 | ~i5 | ~i6) & (i4 | ~i0 | ~i5) & (~i0 | ~i5); (i0 | i4 | i5 | i6 | ~i0 | ~i4 | ~i5 | ~i6) & (i0 | i4 | i5 | ~i0 | ~i4 | ~i6) & (i0 | i4 | i6 | ~i5) & (i0 | ~i4 | ~i5 | ~i6) & (i4 | i5 | i6) & (i4 | ~i0 | ~i5 | ~i6) & (i5 | i6 | ~i0 | ~i4 | ~i5) & (i5 | ~i4 | ~i6) & (i6 | ~i0 | ~i4 | ~i5); (i0 | i4 | i5 | i6 | ~i0 | ~i4 | ~i5 | ~i6) & (i0 | i4 | i5 | i6 | ~i4 | ~i5 | ~i6) & (i0 | i4 | i5 | ~i4 | ~i6) & (i0 | i4 | i5 | ~i5 | ~i6) & (i0 | i4 | i5 | ~i6) & (i0 | i4 | ~i0 | ~i5 | ~i6) & (i0 | i4 | ~i5 | ~i6) & (i0 | i4 | ~i6) & (i0 | i5 | i6 | ~i0 | ~i4 | ~i6) & (i0 | i5 | i6 | ~i4 | ~i6) & (i0 | i5 | ~i0 | ~i4 | ~i6) & (i0 | i5 | ~i4 | ~i5 | ~i6) & (i0 | i5 | ~i4 | ~i6) & (i0 | i5 | ~i4) & (i0 | i5 | ~i6) & (i0 | i6 | ~i5) & (i5 | ~i0 | ~i4 | ~i6) & (~i0 | ~i4 | ~i6); (i0 | i4 | i5 | i6 | ~i0 | ~i4 | ~i5 | ~i6) & (i0 | i4 | i5 | i6 | ~i0 | ~i4 | ~i6) & (i0 | i4 | i5 | i6 | ~i4 | ~i5 | ~i6) & (i0 | i4 | i5 | i6 | ~i5 | ~i6) & (i0 | i4 | i5 | i6) & (i0 | i4 | i5 | ~i4 | ~i5 | ~i6) & (i0 | i4 | i5 | ~i5 | ~i6) & (i0 | i4 | i5 | ~i6) & (i0 | i4 | i5) & (i0 | i5 | ~i6); (i0 | i4 | i5 | ~i6) & (i0 | i4 | ~i6) & (i0 | i5 | ~i6) & (i4 | i5 | ~i0 | ~i5 | ~i6) & (i4 | i5) & (i4 | ~i5 | ~i6) & (i4 | ~i6) & (i4); (i0 | i4 | i5 | i6 | ~i0 | ~i4 | ~i5 | ~i6) & (i0 | i4 | i5 | i6 | ~i0 | ~i4 | ~i6) & (i0 | i4 | i5 | i6 | ~i0 | ~i5 | ~i6) & (i0 | i4 | i5 | i6 | ~i0) & (i0 | i4 | i5 | ~i0 | ~i4 | ~i6) & (i0 | i4 | i5 | ~i0 | ~i6) & (i0 | i4 | i5 | ~i5 | ~i6) & (i0 | i4 | i5 | ~i6) & (i0 | i4 | i5) & (i0 | i5 | ~i6) & (i4 | i5 | i6 | ~i0) & (i4 | i5 | i6) & (i4 | i5 | ~i0) & (i4 | i5), Valid, 68.45326972007751, 0.007966454100575912, 1.2734234935006783, 1.0
sample7.v, 119, 4, 0.5, 20, 4, 9, 0, (i0 | i4 | i5 | i6 | ~i0 | ~i4 | ~i5 | ~i6) & (i0 | ~i4 | ~i5 | ~i6) & (i4 | i5 | i6 | ~i0 | ~i4 | ~i5 | ~i6) & (i4 | i5 | i6 | ~i0 | ~i4 | ~i5) & (i4 | i5 | i6 | ~i0 | ~i5 | ~i6) & (i4 | i5 | i6 | ~i0 | ~i5) & (i4 | i5 | i6 | ~i0) & (i4 | i5 | i6) & (i4 | i6 | ~i0) & (i4 | ~i0) & (i6 | ~i0); (i0 | i4 | i5 | i6 | ~i0 | ~i4 | ~i5 | ~i6); (i0 | i4 | i5 | i6) & (i0 | i4 | i6) & (i0 | i4) & (i0 | i6) & (i4 | i5 | i6) & (i4 | i5) & (i4 | i6) & (i5 | i6); (i0 | i4 | i5 | i6 | ~i0 | ~i4 | ~i5 | ~i6) & (i0 | i4 | i5 | i6 | ~i4 | ~i6) & (i0 | i4 | i6 | ~i0 | ~i4 | ~i5 | ~i6) & (i0 | i5) & (i4 | i6 | ~i0 | ~i4 | ~i5 | ~i6) & (i4 | i6 | ~i0 | ~i5 | ~i6) & (~i0 | ~i4 | ~i5 | ~i6) & (~i0 | ~i5); (i0 | i4 | i5 | i6 | ~i0 | ~i4 | ~i5 | ~i6) & (i0 | i4 | i5 | i6 | ~i0 | ~i4 | ~i5) & (i0 | i4 | i5 | i6 | ~i0 | ~i4 | ~i6) & (i0 | i4 | i5 | i6 | ~i0) & (i0 | i4 | i6 | ~i0 | ~i4 | ~i5 | ~i6) & (i0 | i4 | i6) & (i0 | ~i4 | ~i6) & (i4 | i5 | i6 | ~i0 | ~i4 | ~i5 | ~i6) & (i4 | i5 | i6) & (i4 | i6 | ~i0 | ~i4 | ~i5 | ~i6) & (i4 | ~i0 | ~i5 | ~i6) & (i5 | ~i4 | ~i6) & (i6 | ~i0 | ~i4 | ~i5); (i0 | i4 | i5 | ~i4 | ~i5 | ~i6) & (i0 | i4 | i5 | ~i5 | ~i6) & (i0 | i4 | i5 | ~i6) & (i0 | i4 | ~i4 | ~i5 | ~i6) & (i0 | i4 | ~i6) & (i0 | i5 | i6 | ~i4 | ~i5 | ~i6) & (i0 | i5 | i6 | ~i4) & (i0 | i5 | ~i4 | ~i6) & (i0 | i5 | ~i6) & (i0 | i6 | ~i5) & (i5 | ~i0 | ~i4 | ~i6) & (~i0 | ~i4 | ~i6); (i0 | i4 | i5 | i6 | ~i0 | ~i4 | ~i5 | ~i6) & (i0 | i4 | i5 | i6 | ~i0 | ~i4 | ~i6) & (i0 | i4 | i5 | i6 | ~i4 | ~i5 | ~i6) & (i0 | i4 | i5 | i6 | ~i4 | ~i6) & (i0 | i4 | i5 | i6 | ~i6) & (i0 | i4 | i5 | ~i0 | ~i4 | ~i5 | ~i6) & (i0 | i4 | i5 | ~i0 | ~i5 | ~i6) & (i0 | i4 | i5 | ~i6) & (i0 | i4 | i5) & (i0 | i5 | ~i6); (i0 | i4 | i5 | ~i6) & (i0 | i4 | ~i5) & (i0 | i5 | ~i6) & (i4 | i5 | ~i6) & (i4 | i5) & (i4 | ~i0) & (i4 | ~i5) & (i4); (i0 | i4 | i5 | i6 | ~i0 | ~i4 | ~i5 | ~i6) & (i0 | i4 | i5 | i6 | ~i0 | ~i4 | ~i6) & (i0 | i4 | i5 | i6 | ~i0 | ~i5 | ~i6) & (i0 | i4 | i5 | i6 | ~i0 | ~i6) & (i0 | i4 | i5 | i6 | ~i4 | ~i6) & (i0 | i4 | i5 | ~i0 | ~i6) & (i0 | i4 | i5 | ~i6) & (i0 | i5 | ~i6) & (i4 | i5 | i6 | ~i0 | ~i6) & (i4 | i5), Valid, 15.12275505065918, 0.0199137699897244, 1.286117459338462, 1.0
